dataflow_id,agency_id,original_name,friendly_name
DSD_RDS_GOV@DF_GBARD_NABS07,OECD.STI.STP,Government budget allocations for R&D,government_budget_allocations_rd
DSD_RDS_PERS@DF_PERS_FORD,OECD.STI.STP,R&D personel by sector of performance and major field of R&D,rd_personnel_by_sector_and_field
DSD_RDS_PERS@DF_PERS_FUNC,OECD.STI.STP,R&D personnel by sector of performance and function,rd_personnel_by_sector_and_function
DSD_RDS_PERS@DF_PERS_INDU,OECD.STI.STP,R&D personnel in the business enterprise sector by main activity,rd_personnel_business_by_activity
DSD_RDS_PERS@DF_PERS_QUAL,OECD.STI.STP,R&D personnel by sector of performance and formal qualification,rd_personnel_by_sector_and_qualification
DSD_RDTAX@DF_IPTAX,OECD.STI.STP,Income-based tax support for R&D and Innovation,income_based_tax_support_rd
DSD_RDTAX@DF_RDSUB,OECD.STI.STP,Implied tax subsidy rates on R&D expenditures,implied_tax_subsidy_rates_rd
DSD_RDTAX@DF_RDTAX,OECD.STI.STP,R&D tax expenditure and direct government funding of BERD,rd_tax_expenditure_funding
DSD_REICO_FULL@DF_RDC,OECD.STI.STP,ReICO database - R&I talent circulation,reico_talent_circulation
DSD_REICO_FULL@DF_RDL,OECD.STI.STP,ReICO database - R&I labour market,reico_labour_market
DSD_REICO_FULL@DF_RDT,OECD.STI.STP,ReICO database - R&I talent development,reico_talent_development
DSD_REICO_VIZ@DF_SP,OECD.STI.STP,ReICO database for StatPlanet dashboard,reico_statplanet_dashboard
DSD_SBRD@DF_SBRD,OECD.STI.STP,R&D indicators sub-platform,rd_indicators_sub_platform
DSD_FFS@DF_FFS_ARG,OECD.TAD.ADM,Fossil Fuel Support - Argentina,fossil_fuel_support_argentina
DSD_FFS@DF_FFS_ARM,OECD.TAD.ADM,Fossil Fuel Support - Armenia,fossil_fuel_support_armenia
DSD_FFS@DF_FFS_AUS,OECD.TAD.ADM,Fossil Fuel Support - Australia,fossil_fuel_support_australia
DSD_FFS@DF_FFS_AUT,OECD.TAD.ADM,Fossil Fuel Support - Austria,fossil_fuel_support_austria
DSD_FFS@DF_FFS_AZE,OECD.TAD.ADM,Fossil Fuel Support - Azerbaijan,fossil_fuel_support_azerbaijan
DSD_FFS@DF_FFS_BEL,OECD.TAD.ADM,Fossil Fuel Support - Belgium,fossil_fuel_support_belgium
DSD_FFS@DF_FFS_BLR,OECD.TAD.ADM,Fossil Fuel Support - Belarus,fossil_fuel_support_belarus
DSD_FFS@DF_FFS_BRA,OECD.TAD.ADM,Fossil Fuel Support - Brazil,fossil_fuel_support_brazil
DSD_FFS@DF_FFS_CAN,OECD.TAD.ADM,Fossil Fuel Support - Canada,fossil_fuel_support_canada
DSD_FFS@DF_FFS_CHE,OECD.TAD.ADM,Fossil Fuel Support - Switzerland,fossil_fuel_support_switzerland
DSD_FFS@DF_FFS_CHL,OECD.TAD.ADM,Fossil Fuel Support - Chili,fossil_fuel_support_chile
DSD_FFS@DF_FFS_CHN,OECD.TAD.ADM,Fossil Fuel Support - China,fossil_fuel_support_china
DSD_FFS@DF_FFS_COL,OECD.TAD.ADM,Fossil Fuel Support - Colombia,fossil_fuel_support_colombia
DSD_FFS@DF_FFS_CRI,OECD.TAD.ADM,Fossil Fuel Support - Costa Rica,fossil_fuel_support_costa_rica
DSD_FFS@DF_FFS_CZE,OECD.TAD.ADM,Fossil Fuel Support - Czechia,fossil_fuel_support_czechia
DSD_FFS@DF_FFS_DEU,OECD.TAD.ADM,Fossil Fuel Support - Germany,fossil_fuel_support_germany
DSD_FFS@DF_FFS_DNK,OECD.TAD.ADM,Fossil Fuel Support - Danemark,fossil_fuel_support_denmark
DSD_FFS@DF_FFS_ESP,OECD.TAD.ADM,Fossil Fuel Support - Spain,fossil_fuel_support_spain
DSD_FFS@DF_FFS_EST,OECD.TAD.ADM,Fossil Fuel Support - Estonia,fossil_fuel_support_estonia
DSD_FFS@DF_FFS_FIN,OECD.TAD.ADM,Fossil Fuel Support - Finland,fossil_fuel_support_finland
DSD_FFS@DF_FFS_FRA,OECD.TAD.ADM,Fossil Fuel Support - France,fossil_fuel_support_france
DSD_FFS@DF_FFS_GBR,OECD.TAD.ADM,Fossil Fuel Support - United Kingdom,fossil_fuel_support_uk
DSD_FFS@DF_FFS_GEO,OECD.TAD.ADM,Fossil Fuel Support - Georgia,fossil_fuel_support_georgia
DSD_FFS@DF_FFS_GRC,OECD.TAD.ADM,Fossil Fuel Support - Greece,fossil_fuel_support_greece
DSD_FFS@DF_FFS_HUN,OECD.TAD.ADM,Fossil Fuel Support - Hungary,fossil_fuel_support_hungary
DSD_FFS@DF_FFS_IDN,OECD.TAD.ADM,Fossil Fuel Support - Indonesia,fossil_fuel_support_indonesia
DSD_FFS@DF_FFS_IND,OECD.TAD.ADM,Fossil Fuel Support - India,fossil_fuel_support_india
DSD_FFS@DF_FFS_IND_DETAIL,OECD.TAD.ADM,Fossil Fuel Support - Detailed Indicators,fossil_fuel_support_detailed
DSD_FFS@DF_FFS_IRL,OECD.TAD.ADM,Fossil Fuel Support - Ireland,fossil_fuel_support_ireland
DSD_FFS@DF_FFS_ISL,OECD.TAD.ADM,Fossil Fuel Support - Island,fossil_fuel_support_iceland
DSD_FFS@DF_FFS_ISR,OECD.TAD.ADM,Fossil Fuel Support - Israel,fossil_fuel_support_israel
DSD_FFS@DF_FFS_ITA,OECD.TAD.ADM,Fossil Fuel Support - Italy,fossil_fuel_support_italy
DSD_FFS@DF_FFS_JPN,OECD.TAD.ADM,Fossil Fuel Support - Japan,fossil_fuel_support_japan
DSD_FFS@DF_FFS_KOR,OECD.TAD.ADM,Fossil Fuel Support - Korea,fossil_fuel_support_korea
DSD_FFS@DF_FFS_LTU,OECD.TAD.ADM,Fossil Fuel Support - Lithuania,fossil_fuel_support_lithuania
DSD_FFS@DF_FFS_LUX,OECD.TAD.ADM,Fossil Fuel Support - Luxembourg,fossil_fuel_support_luxembourg
DSD_FFS@DF_FFS_LVA,OECD.TAD.ADM,Fossil Fuel Support - Latvia,fossil_fuel_support_latvia
DSD_FFS@DF_FFS_MDA,OECD.TAD.ADM,Fossil Fuel Support - Moldova,fossil_fuel_support_moldova
DSD_FFS@DF_FFS_MEX,OECD.TAD.ADM,Fossil Fuel Support - Mexico,fossil_fuel_support_mexico
DSD_FFS@DF_FFS_NLD,OECD.TAD.ADM,Fossil Fuel Support - Netherlands,fossil_fuel_support_netherlands
DSD_FFS@DF_FFS_NOR,OECD.TAD.ADM,Fossil Fuel Support - Norway,fossil_fuel_support_norway
DSD_FFS@DF_FFS_NZL,OECD.TAD.ADM,Fossil Fuel Support - New Zealand,fossil_fuel_support_new_zealand
DSD_FFS@DF_FFS_POL,OECD.TAD.ADM,Fossil Fuel Support - Poland,fossil_fuel_support_poland
DSD_FFS@DF_FFS_PRT,OECD.TAD.ADM,Fossil Fuel Support - Portugal,fossil_fuel_support_portugal
DSD_FFS@DF_FFS_RUS,OECD.TAD.ADM,Fossil Fuel Support - Russian Federation,fossil_fuel_support_russia
DSD_FFS@DF_FFS_SVK,OECD.TAD.ADM,Fossil Fuel Support - Slovakia,fossil_fuel_support_slovakia
DSD_FFS@DF_FFS_SVN,OECD.TAD.ADM,Fossil Fuel Support - Slovenia,fossil_fuel_support_slovenia
DSD_FFS@DF_FFS_SWE,OECD.TAD.ADM,Fossil Fuel Support - Sweden,fossil_fuel_support_sweden
DSD_FFS@DF_FFS_TUR,OECD.TAD.ADM,Fossil Fuel Support - Türkiye,fossil_fuel_support_turkey
DSD_FFS@DF_FFS_UKR,OECD.TAD.ADM,Fossil Fuel Support - Ukraine,fossil_fuel_support_ukraine
DSD_FFS@DF_FFS_USA,OECD.TAD.ADM,Fossil Fuel Support - United States,fossil_fuel_support_usa
DSD_FFS@DF_FFS_ZAF,OECD.TAD.ADM,Fossil Fuel Support - South Africa,fossil_fuel_support_south_africa
DSD_QDD_TAD_EXP_RESTRIC@DF_QDD_TAD_EXP_RESTRIC,OECD.TAD.ADM,Export restrictions on raw materials,raw_material_export_restrictions
DF_AEI2023_DASHBOARD,OECD.TAD.ARP,Agri-Environmental indicators: 2023 Dashboard Archived,agri_environmental_dashboard_2023
DF_AEI2024_DASHBOARD,OECD.TAD.ARP,Agri-Environmental indicators: 2024 Dashboard,agri_environmental_2024_dashboard
DSD_AGRI_ENV@DF_AEI,OECD.TAD.ARP,Agri-environmental indicators: all data,agri_environmental_all
DSD_AGRI_ENV@DF_AGAMMO,OECD.TAD.ARP,Ammonia emissions,ammonia_emissions
DSD_AGRI_ENV@DF_AGBIO,OECD.TAD.ARP,Biodiversity,biodiversity
DSD_AGRI_ENV@DF_AGGHGSEM,OECD.TAD.ARP,Agricultural greenhouse gases emissions,agricultural_ghg_emissions
DSD_AGRI_ENV@DF_AGLAND,OECD.TAD.ARP,Agricultural land area,agricultural_land_area
DSD_AGRI_ENV@DF_AGNRJ,OECD.TAD.ARP,Energy use,energy_use
DSD_AGRI_ENV@DF_AGPEST,OECD.TAD.ARP,Pesticides use,pesticides_use
DSD_AGRI_ENV@DF_AGSE,OECD.TAD.ARP,Soil erosion,soil_erosion
DSD_AGRI_ENV@DF_AGWATER,OECD.TAD.ARP,Water use,water_use
DSD_AGRI_ENV@DF_AGWQ,OECD.TAD.ARP,Water quality,agricultural_water_quality
DSD_AGRI_ENV@DF_NB,OECD.TAD.ARP,Nutrients balances,nutrient_balances
DSD_AGR_POLIND@BP_CGE,OECD.TAD.ARP,"Contribution of Budgetary Payments to change in Producer Support Estimate by country, 2022 to 2023",producer_support_budget_contribution
DSD_AGR_POLIND@DF_BOR_PRI,OECD.TAD.ARP,"Contribution to change in Border Price by country, 2022 to 2023",border_price_change_contribution
DSD_AGR_POLIND@DF_COMGSSE,OECD.TAD.ARP,Composition of General Services Support Estimate,general_services_support_composition
DSD_AGR_POLIND@DF_COMM,OECD.TAD.ARP,Single commodity indicators,single_commodity_indicators
DSD_AGR_POLIND@DF_COMPSE,OECD.TAD.ARP,Composition of Producer Support Estimate,producer_support_composition
DSD_AGR_POLIND@DF_CSE,OECD.TAD.ARP,Consumer Support Estimate (CSE),consumer_support_estimate
DSD_AGR_POLIND@DF_GSSE,OECD.TAD.ARP,General Services Support Estimate (GSSE),general_services_support_estimate
DSD_AGR_POLIND@DF_MONEVA,OECD.TAD.ARP,Agricultural Policy Monitoring and Evaluation: all data,agricultural_policy_monitoring_evaluation
DSD_AGR_POLIND@DF_MONREF,OECD.TAD.ARP,Estimates of Support to Agriculture,agriculture_support_estimates
DSD_AGR_POLIND@DF_POL,OECD.TAD.ARP,Characteristics of producer policy support,producer_policy_characteristics
DSD_AGR_POLIND@DF_PSE,OECD.TAD.ARP,Producer Support Estimate (PSE),producer_support_estimate
DSD_AGR_POLIND@DF_PSE_CGE,OECD.TAD.ARP,"Contribution to change in Producer Support Estimate by country, 2022 to 2023",pse_change_contribution
DSD_AGR_POLIND@DF_TSE,OECD.TAD.ARP,Total Support Estimate (TSE),total_support_estimate
DSD_FISH_EMP@DF_FISH_EMPL,OECD.TAD.ARP,"Employment in fisheries, aquaculture and processing",fisheries_employment
DSD_FISH_FLEET@DF_FISH_FLEET,OECD.TAD.ARP,Fishing fleet,fishing_fleet
DSD_FISH_PROD@DF_FISH_AQUA,OECD.TAD.ARP,Aquaculture production,aquaculture_production
DSD_FISH_PROD@DF_FISH_INLAND,OECD.TAD.ARP,Inland fisheries,inland_fisheries
DSD_FISH_PROD@DF_FISH_LAND,OECD.TAD.ARP,Marine landings,marine_landings
DSD_FISH_TRADE@DF_FISH_TRADE,OECD.TAD.ARP,International trade of fisheries commodities,fisheries_trade
DSD_AGR@DF_OUTLOOK_2021_2030,OECD.TAD.ATM,OECD-FAO Agricultural Outlook 2021-2030,agricultural_outlook_2021_2030
DSD_AGR@DF_OUTLOOK_2022_2031,OECD.TAD.ATM,OECD-FAO Agricultural Outlook 2022-2031,agricultural_outlook_2022_2031
DSD_AGR@DF_OUTLOOK_2023_2032,OECD.TAD.ATM,OECD-FAO Agricultural Outlook 2023-2032,agricultural_outlook_2023_2032
DSD_AGR@DF_OUTLOOK_2024_2033,OECD.TAD.ATM,OECD-FAO Agricultural Outlook 2024-2033,agricultural_outlook_2024_2033
DSD_AGR@DF_OUTLOOK_2025_2034,OECD.TAD.ATM,OECD-FAO Agricultural Outlook 2025-2034,agricultural_outlook_2025_2034
DSD_STRI@DF_STRI_DIGITAL,OECD.TAD.TPD,Digital Services Trade Restrictiveness Index,digital_services_trade_restrictiveness
DSD_STRI@DF_STRI_DIGITAL_HETERO,OECD.TAD.TPD,Digital STRI Heterogeneity Indices,digital_stri_heterogeneity
DSD_STRI@DF_STRI_HETERO,OECD.TAD.TPD,STRI Heterogeneity Indices,stri_heterogeneity
DSD_STRI@DF_STRI_INTRAEEA,OECD.TAD.TPD,Intra-EEA Services Trade Restrictiveness Index,intra_eea_services_trade_restrictiveness
DSD_STRI@DF_STRI_INTRAEEA_HETERO,OECD.TAD.TPD,Intra-EEA STRI Heterogeneity Indices,intra_eea_stri_heterogeneity
DSD_STRI@DF_STRI_MAIN,OECD.TAD.TPD,Services Trade Restrictiveness Index by services sector,services_trade_restrictiveness_index
DSD_STRI_POLICY@DF_STRI_POLICY_DIGITAL,OECD.TAD.TPD,Digital Services Trade Restrictiveness Index Regulatory Database,digital_stri_regulatory_database
DSD_STRI_POLICY@DF_STRI_POLICY_INTRAEEA,OECD.TAD.TPD,Intra-EEA Services Trade Restrictiveness Index Regulatory Database,intra_eea_stri_regulatory_database
DSD_STRI_POLICY@DF_STRI_POLICY_MAIN,OECD.TAD.TPD,Services Trade Restrictiveness Index Regulatory Database,stri_regulatory_database
DSD_CWB@DF_CWB,OECD.WISE.CWB,Child well-being,child_well_being
DSD_TIME_USE@DF_TIME_USE,OECD.WISE.INE,Time use,time_use
DSD_WEALTH@DF_WEALTH,OECD.WISE.INE,Wealth distribution database,wealth_distribution
DSD_WISE_IDD@DF_IDD,OECD.WISE.INE,Income distribution database,income_distribution
DSD_SDG@DF_SDG,OECD.WISE.RSB,Sustainable Development Goals,sustainable_development_goals
DSD_SDG@DF_SDG_G_1,OECD.WISE.RSB,Sustainable Development Goal 01 - No poverty,sdg_no_poverty
DSD_SDG@DF_SDG_G_10,OECD.WISE.RSB,Sustainable Development Goal 10 - Reduced inequality,sdg_reduced_inequality
DSD_SDG@DF_SDG_G_11,OECD.WISE.RSB,Sustainable Development Goal 11 - Sustainable cities and communities,sdg_sustainable_cities
DSD_SDG@DF_SDG_G_12,OECD.WISE.RSB,Sustainable Development Goal 12 - Responsible consumption and production,sdg_responsible_consumption
DSD_SDG@DF_SDG_G_13,OECD.WISE.RSB,Sustainable Development Goal 13 - Climate action,sdg_climate_action
DSD_SDG@DF_SDG_G_14,OECD.WISE.RSB,Sustainable Development Goal 14 - Life below water,sdg_life_below_water
DSD_SDG@DF_SDG_G_15,OECD.WISE.RSB,Sustainable Development Goal 15 - Life on land,sdg_life_on_land
DSD_SDG@DF_SDG_G_16,OECD.WISE.RSB,"Sustainable Development Goal 16 - Peace, justice, and strong institutions",sdg_peace_justice_institutions
DSD_SDG@DF_SDG_G_17,OECD.WISE.RSB,Sustainable Development Goal 17 - Partnerships for the goals,sdg_partnerships
DSD_SDG@DF_SDG_G_2,OECD.WISE.RSB,Sustainable Development Goal 02 - Zero hunger,sdg_zero_hunger
DSD_SDG@DF_SDG_G_3,OECD.WISE.RSB,Sustainable Development Goal 03 - Good health and well-being,sdg_health_wellbeing
DSD_SDG@DF_SDG_G_4,OECD.WISE.RSB,Sustainable Development Goal 04 - Quality education,sdg_quality_education
DSD_SDG@DF_SDG_G_5,OECD.WISE.RSB,Sustainable Development Goal 05 - Gender equality,sdg_gender_equality
DSD_SDG@DF_SDG_G_6,OECD.WISE.RSB,Sustainable Development Goal 06 - Clean water and sanitation,sdg_water_sanitation
DSD_SDG@DF_SDG_G_7,OECD.WISE.RSB,Sustainable Development Goal 07 - Affordable and clean energy,sdg_clean_energy
DSD_SDG@DF_SDG_G_8,OECD.WISE.RSB,Sustainable Development Goal 08 - Decent work and economic growth,sdg_decent_work_growth
DSD_SDG@DF_SDG_G_9,OECD.WISE.RSB,"Sustainable Development Goal 09 - Industry, innovation, and infrastructure",sdg_industry_innovation_infrastructure
DSD_HSL@DF_HSL_CWB,OECD.WISE.WDP,Current well-being,current_wellbeing
DSD_HSL@DF_HSL_CWB_AGE,OECD.WISE.WDP,Current well-being by age,current_wellbeing_by_age
DSD_HSL@DF_HSL_CWB_EDU,OECD.WISE.WDP,Current well-being by education level,current_wellbeing_by_education
DSD_HSL@DF_HSL_CWB_INEQ,OECD.WISE.WDP,Current well-being vertical inequality,well_being_inequality
DSD_HSL@DF_HSL_CWB_SEX,OECD.WISE.WDP,Current well-being by sex,well_being_by_sex
DSD_HSL@DF_HSL_FWB,OECD.WISE.WDP,Future well-being,future_well_being
